name,model,rho,i,time,train_rocauc,test_rocauc,train_prauc,test_prauc,train_bacc,test_bacc,train_kappa,test_kappa
adult_full,wekaRF,0.0,0,2.1476096000000098,0.9966830325859244,0.9063499104795196,0.9901502220497048,0.7716278501299638,0.9602460924097087,0.7542177022044497,0.9291097133700433,0.5601609777630487
adult_full,wekaRF,0.05,0,3.4135960999999497,0.9962334150912374,0.9034178888315991,0.9892358888396287,0.769177433629104,0.9576845951154904,0.7519518319609699,0.925582118934529,0.5577803036908364
adult_full,wekaRF,0.1,0,3.824990200000002,0.9957713051685274,0.9013686681657158,0.9884817198968296,0.7649087679831187,0.9566433823066898,0.7460743775727857,0.9237088855730287,0.5481480507995262
adult_full,wekaRF,0.2,0,2.8671257999999966,0.9950718777722231,0.8974481108720906,0.9871213598280926,0.7593518888216345,0.9536226523515678,0.7497652483256567,0.9178276977715265,0.5552819281932544
adult_full,wekaRF,0.25,0,3.0217755000001034,0.9943497402464212,0.8939952438395602,0.9862501554244101,0.7567048253487072,0.9502081782370896,0.7514568302693304,0.9139031543752721,0.5567747837441792
adult_full,wekaRF,0.33,0,3.0850484999999708,0.9942819096442995,0.889996637441997,0.9866487296823714,0.7475886394166078,0.9508935716184076,0.7675266572800532,0.9135688208254974,0.565208498310183
adult_full,wekaRF,0.5,0,3.730790499999898,0.9931526898837862,0.8543281106050199,0.9856008637175537,0.7147168681242241,0.9488595565805151,0.7392017971093974,0.9087600682474892,0.5283536959118561
adult_full,wekaRF,0.66,0,3.693331999999941,0.9922896779391372,0.8767872582880838,0.9849370816185358,0.7198149180468578,0.9462626795819467,0.7304434616550393,0.9028214354454078,0.5180652365640412
adult_full,wekaRF,0.75,0,3.963913199999979,0.9919766694714296,0.8523934022490806,0.9852422550244679,0.6745679675064736,0.9455717612342527,0.7304666576645429,0.9010298302419628,0.49825158525477486
adult_full,wekaRF,0.9,0,4.430275499999993,0.9907844422415903,0.8698216635533362,0.9842338312074789,0.6669163513317143,0.9428154684517022,0.7236210432816816,0.8935399393727443,0.49147233289144354
adult_full,wekaRF,1.0,0,6.021130400000061,0.9904604123543432,0.8003837471835267,0.98442125044119,0.6376210262525286,0.941886864584399,0.7199327338747731,0.8909602122679664,0.4879243514575963
adult_full,wekaRF,1.25,0,4.640053899999998,0.9902616780381044,0.729120396959124,0.9861644784903237,0.472944322363129,0.9422697202855319,0.6873091581414137,0.8906628151608902,0.3537732646691747
adult_full,khiops,0.0,0,5.367727000000059,0.9243017218099171,0.9201014891607868,0.8189962048289886,0.8123798568873959,0.7895620292853197,0.7852292703939834,0.6154976910967105,0.6073107223678871
adult_full,khiopsRF,0.0,0,36.5025905,0.9293027748177303,0.9243208317778193,0.8289270459175526,0.8197136367438971,0.8258883266321848,0.8191209138329834,0.6372685938512068,0.6284773856048822
adult_full,khiops,0.05,0,3.2712920999999824,0.9075746295518192,0.9213322590645459,0.7996992481986716,0.8132194694158983,0.770362482636993,0.7756107831628973,0.5880840335988282,0.5996501123802418
adult_full,khiopsRF,0.05,0,33.628220100000135,0.9107817516584159,0.9218984891972787,0.8085121463360172,0.8164447447715418,0.8120545651481841,0.8173307632385036,0.6162303186779943,0.6259456286902136
adult_full,khiops,0.1,0,4.728345799999943,0.8879604757830123,0.9199108847303374,0.7722423281260429,0.8104114147670103,0.7502692079636167,0.7684407412178353,0.5553828573203667,0.5929372582886394
adult_full,khiopsRF,0.1,0,36.40409959999988,0.891843078111717,0.9209696127670837,0.7812455935186613,0.813894575403652,0.7950903156584095,0.8168550435895037,0.589386602193704,0.6266378106449215
adult_full,khiops,0.2,0,3.4892636999998103,0.8578271097400615,0.9182565430302093,0.7356435153945945,0.8084238098687377,0.7240618643497071,0.7673907332690291,0.5048136016779733,0.5927288473086005
adult_full,khiopsRF,0.2,0,32.66464350000001,0.8620324503221344,0.917851879147294,0.7417803604650164,0.8077815554366609,0.7701315380895553,0.8089470174363771,0.5473607843509289,0.6120627904333495
adult_full,khiops,0.25,0,4.468258900000137,0.8382710652860579,0.9191731019764495,0.7163412815282731,0.8098585839416685,0.7179564566948656,0.7697238892075702,0.4904661469664182,0.5951934162744914
adult_full,khiopsRF,0.25,0,27.630831099999796,0.8388430055750823,0.9153115707566354,0.7191398366578896,0.8031774481348606,0.7503968982303444,0.8031994146547439,0.5174432407001699,0.6063988293094875
adult_full,khiops,0.33,0,5.425905300000068,0.8170869410694217,0.9179203160090799,0.6949827855383296,0.8085434115161244,0.7003167040762854,0.7656678683696106,0.4556452210296661,0.5900600427450882
adult_full,khiopsRF,0.33,0,31.578246300000046,0.8182320910011149,0.9150085261163469,0.6975701014011706,0.8026391008652863,0.7347559043334568,0.8025818424860873,0.48947643891213244,0.6047205085834134
adult_full,khiops,0.5,0,4.342464600000085,0.7775041963287453,0.9172102763732584,0.6529576846127347,0.806928849903889,0.6732720623066728,0.7642814319454982,0.3963043707742382,0.5886094594339938
adult_full,khiopsRF,0.5,0,27.791036200000008,0.77879139692884,0.9126766940195391,0.6546986308391418,0.7971001504016583,0.7063236483719731,0.8007458466767946,0.43393517072726706,0.5972025589799878
adult_full,khiops,0.66,0,4.744652300000098,0.7344974528843544,0.9162744066052104,0.6098780915995912,0.8059746406800454,0.643948828100839,0.7574765400855248,0.3311168501494254,0.5796985015141016
adult_full,khiopsRF,0.66,0,30.700348400000166,0.7363586493213706,0.9112299076798821,0.6107625288555197,0.7948584563224514,0.6667381614986831,0.789426337934892,0.3609218140607481,0.5930207027426235
adult_full,khiops,0.75,0,3.4850806999997985,0.7204896174734774,0.9155014844870499,0.6050893828625278,0.8025213892224565,0.6376163716762087,0.7609269896679334,0.3146925079787608,0.5827554509093009
adult_full,khiopsRF,0.75,0,27.729145300000027,0.7218394282990779,0.9121962545869677,0.6063676282563061,0.7960717432727393,0.6643796315365198,0.8007651287194342,0.3511487325287016,0.598722063141651
adult_full,khiops,0.9,0,3.149355999999898,0.6944040124936833,0.9144066385943149,0.5746610830244505,0.8023098450165183,0.6151391291787006,0.7545618147176436,0.2634308397122568,0.5741782492293934
adult_full,khiopsRF,0.9,0,23.992586300000085,0.6942914385405334,0.9086004702055603,0.5747043239720994,0.7874403288668632,0.6385694032904774,0.7863380741832557,0.2982422006020432,0.5744442984684676
adult_full,khiops,1.0,0,5.330329499999834,0.6727376224808475,0.9158146881736844,0.5640721569654628,0.8063924099160746,0.6051255561347236,0.7584905452950147,0.23871354145884338,0.5810228020319936
